x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
0.4944839197307705,-0.688724457087336,-1.1402767965310756,-0.9281774140928769
-0.4093573087924505,-0.812014975048713,1.423580832986917,1.5984484140865962
0.8293480116722286,-0.5380080203624515,0.10920399198564638,0.0011499327240040468
0.8411159352794357,2.286899781175456,0.16741666597199178,0.2864906329689189
0.823372725915334,-0.5356625132569715,-0.7720603723676313,-0.848924648933909
0.8406153800708809,0.4534534077629173,1.7280534357669137,1.5479833894533759
0.8343047985631948,-0.1325435698322705,-0.47402960606452665,-0.47863592096923907
-2.16745990338559,-0.808202903845664,-0.7633540526685876,-0.8746489893736638
-0.45518937320543107,-0.8505565700019161,0.8805352207715983,1.1429409370943162
0.795704284525202,0.45614646539155956,-1.053360060915813,-1.1790182063162937
0.8395310934206396,0.8051426420757348,1.4371379323545856,1.4360758120829926
-0.7228314260027399,-0.8318566010561617,1.4043085746557162,1.2129303063254928
0.837192061692274,1.255411885321708,-0.009384420010951598,0.04094082613873608
-0.6469873404733224,-0.775506438412584,-1.133882155782611,-1.2362595929692197
0.8387211529899277,-0.0474832205312302,0.24317373534007936,0.11957997875248813
-1.8304319572390326,-0.8467380232061175,0.7228674850110764,0.7531563326055075
-0.9500381627707122,-0.7990196886408432,2.429665500668977,2.3932079709279206
0.26485807999081795,-0.8492807784361373,1.0368735164518066,0.9191576823479606
-0.44372521035436335,-0.7668047162482371,0.6081222210076371,0.758780399086912
-0.5584180014009865,-0.8412346588141024,-0.24375612598099886,-0.08911646482125916
0.8335195664362208,0.024198191651775218,-0.08371098979142073,0.0012691641502207678
0.2099361130087603,-0.8208869462976177,-1.2263468668939814,-1.0338319208177489
0.8401835259224505,1.828607812844578,-1.0070161115994354,-0.9908553954120921
-1.9472382734017426,-0.8438001103631381,-0.10700542469575988,0.03247786062908813
0.34272982337870117,-0.6132140885746882,-0.2812675308532384,-0.35001394331536995
-1.0085443989522858,-0.8236995572365973,0.43801249792033287,0.40871371203570933
-1.3758741995768167,0.09489883846217026,-1.3762582575982283,-1.1473466440609124
-1.091621399215199,-0.8247632449288219,0.39058110766674253,0.5233596323989781
0.7967737288385027,0.9804029764652595,0.2934044048187191,0.391598592767503
0.8403103122331277,2.397708776271967,-1.0093746662149092,-0.9689192006958856
0.8403657230950924,-0.1761571016861022,1.1894371619277118,1.3717841136979978
0.8322725111611786,0.7081425825965697,0.9247802646853905,0.8006651104099771
0.8409966970182461,1.887935659936916,0.32526715542537293,0.16536625720966822
0.8402579997581295,1.6536210269636953,0.388233164669756,0.2568303958342561
0.8116577120095042,1.3162622123004104,1.1339615234989577,0.9300087099938901
0.021930246022927816,-0.7726924191888814,1.2491969701840246,1.4615529503258557
-2.1602851578820537,-0.8514534445277199,0.2269086744820406,0.4907708126617522
-0.5522525172577059,-0.8507824274596446,0.040591734270248404,0.09688364007815245
