Run_ID,Feed_Temp_K,Feed_Press_Pa,Benzene_Frac,Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate,x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW,Converged
25,306.398148386811,127688.73474871113,0.5733422697178947,25,6,1.9702131670203364,54.20197090909875,0,0,0,0,False
26,341.83693217984205,118495.20985294928,0.3361618208031666,23,5,2.6783957345805076,59.464011473777404,0,0,0,0,False
27,333.09243495827684,146628.67830864902,0.591886656236345,20,13,2.8913068211698287,54.16011341218868,0.6199858082829494,0.0011414251911729572,143075.83807744904,148329.72901205422,True
28,337.9510044404325,126723.91829895167,0.559806470836592,27,7,2.181683402371671,53.221202690783336,0,0,0,0,False
29,313.9005903657499,120719.82776457311,0.4468079188280138,26,6,4.985921592154124,46.878722634723246,0,0,0,0,False
30,307.7348591545826,132605.2093156899,0.3540917407223254,25,6,4.151427822232923,59.70689495246254,0,0,0,0,False
31,344.7694533826183,122730.86503914467,0.42318235367225154,15,9,1.914844613354382,40.438819221381635,0.43839039946342373,0.0021214837949598774,107387.59699228383,111524.65855573649,True
32,290.48838864630926,133677.572383009,0.5559448456249398,18,10,3.9484035622418583,40.05258464831855,0.5753696866912968,0.00033900552725094193,184028.2625680576,196290.97070024078,True
33,338.4935674446285,103241.98424867966,0.6712064088070548,24,5,2.134925650163547,57.51585176429365,0,0,0,0,False
34,295.61643364111166,127089.47031265698,0.3393111355352784,28,10,1.266831556329893,43.83317324724779,0,0,0,0,False
35,317.8127552257387,101978.50254789033,0.464670298948365,18,7,4.143684898699383,49.71052651959552,0.48532600372549045,2.3254190422339184e-05,188476.10522381047,196954.60573105578,True
36,318.5684444352229,130122.48808526588,0.46210922131545107,15,11,3.416155748890696,55.9426411284079,0.4849657963968819,0.007978118507573767,160850.5536095549,169221.36340811418,True
37,343.67732881930397,144103.48895856543,0.6818683094506338,15,12,2.2968066552969377,59.31502019117535,0.714750342062429,0.04340113679126133,121070.49504212706,124070.6998251093,True
38,323.0716241942795,118204.02431955919,0.40876478796041765,21,10,4.1333026458201,43.42323837331606,0,0,0,0,False
39,343.29877279822125,104069.59555316251,0.4328120552585371,20,12,1.4720880816566575,52.291593535272014,0.45318382758111003,0.0005391879160620868,90145.38741814515,94495.06847619869,True
40,344.32907631650147,129229.72432809137,0.5259669779568337,25,12,3.369672828781532,52.08539203613341,0,0,0,0,False
41,303.8373984012893,117332.1464149538,0.48414809826553745,27,13,3.58792604446847,41.48109049247477,0,0,0,0,False
42,297.3739850468151,140288.43381731145,0.400736945707436,16,7,2.560540641025106,48.040019510375316,0.41810883662018267,0.00014368177114815466,130006.25079215175,142117.31718539554,True
43,336.07315118478084,132274.80122780733,0.3333946362473773,25,7,3.1811966324571026,56.747111153788154,0,0,0,0,False
44,328.18671311338517,139900.16261248366,0.4349623965810904,22,7,4.682862219769101,48.04631499577224,0,0,0,0,False
45,347.19426828545073,101574.94913559106,0.6688611619417668,22,8,1.2146479499639065,44.11483760302973,0,0,0,0,False
46,325.68159075072134,120184.15342200332,0.4111109839086802,20,5,2.4067279443316654,53.95053002949065,0.4312059762598422,1.2821025114973003e-06,123813.80037836131,131302.0745460544,True
47,302.9029781722402,114382.48336108742,0.5277061188547996,23,6,3.074074074990011,46.89372093465482,0,0,0,0,False
48,305.56007193809864,103406.55045656831,0.5516147337058142,23,12,4.676010436191584,47.147097663530275,0,0,0,0,False
49,306.54116259647606,136263.70085660898,0.6944568078636499,16,13,4.318132698735901,53.07004192264915,0.7250618429495811,0.02517399236831572,196506.67259405123,205600.321219705,True
50,341.84767330607065,131897.27699671057,0.5141299547617509,22,8,1.717404227054979,56.132598652123605,0,0,0,0,False
51,299.50361534751426,119866.1189038414,0.5500322107656361,26,6,2.5299071000326334,55.745813596031695,0,0,0,0,False
52,306.19222438998054,112104.82357774641,0.3865446876668876,19,13,4.1070318386473215,46.161030200705284,0.40261849462312327,0.001066962537930117,186567.31164785463,197381.90753987458,True
53,311.0392425182718,128072.5680768312,0.6815954878800692,27,12,4.767526423717918,44.86271775569117,0,0,0,0,False
54,342.25290218020524,140387.6066529313,0.6019521338906604,15,8,3.4763144875172554,47.983076430646435,0.6270963212914433,0.0009881789870137372,165623.1338633105,169246.50754863065,True
55,330.30340443556366,119008.78311173517,0.5315630851005612,17,13,4.031709360657226,53.844284700175876,0.5565619951560964,0.008300145225686615,184478.68811412857,190514.7500573305,True
56,313.77284854060633,140552.8643571472,0.4019519456917281,23,8,2.177450253726212,43.08152280545728,0,0,0,0,False
57,300.75369787371363,130057.50830005451,0.4899757883450969,21,9,2.5877915510958323,48.73197979194322,0,0,0,0,False
58,290.53783548640314,117316.74075791289,0.5957507786402749,24,13,2.2669022203037885,47.79226189725175,0,0,0,0,False
59,313.1815737325967,140619.77540801297,0.4862572583920377,20,12,1.9366661721844078,57.96684346894376,0.5115291259687045,0.000533283276493735,106937.57753811861,116051.30701595005,True
60,302.17383500839793,110291.36228319978,0.5155796647695063,22,6,3.8564183784835917,55.466915180926705,0,0,0,0,False
61,339.8153706294942,125480.32772841146,0.4826562656116562,24,9,1.6127906998972508,41.40863373913827,0,0,0,0,False
62,308.8887919483111,132871.6757817557,0.42573972698134266,29,7,3.777905928986142,45.42189409793276,0,0,0,0,False
63,315.4345733891997,123947.34545654588,0.3606181822821579,18,12,3.101342470987806,43.260142165562705,0.37468699354465496,0.0012219532502573283,149872.5976820346,159358.87747195657,True
64,317.3947691901589,113727.37518838725,0.6655026818429726,16,13,2.0730801285361213,43.58151946463652,0.6887719703483508,0.04396307812702678,114484.7240483653,121964.25122456714,True
65,327.33407611928584,133572.84574226534,0.38644079977659573,26,9,2.3285458457864046,42.553049848162345,0,0,0,0,False
66,301.33202132584984,122782.70232497781,0.30152840028916245,27,12,3.589364040673699,42.74769954318745,0,0,0,0,False
67,316.44170290934477,127762.39725650044,0.33654828279920135,15,9,2.1530410463238816,58.4401433674246,0.35458558801975054,0.0015159658907377906,113326.91952003297,122810.65681990943,True
68,321.29038734447084,124099.98588825666,0.3888506763615105,28,8,4.934207163435305,55.70857660822311,0,0,0,0,False
69,340.52083500864364,143393.85036529566,0.46698764604380344,18,12,1.24210842114493,53.58478145380952,0.489273094722071,0.003351841943542658,81873.1383764131,86510.58559577329,True
70,295.59496946309054,148654.76331820255,0.34160245459070604,15,10,3.82362299768024,58.9196880888105,0.36001457406000986,0.0022513898732408836,173381.39624675037,186148.8881983874,True
71,301.7208172610995,126128.21301998867,0.6080016169729248,21,6,2.552865628149635,59.325993795917086,0,0,0,0,False
72,310.6512833849766,122709.13411310228,0.4871641323161285,15,6,3.3930581036375695,40.92009886072525,0.5047792534883152,0.00014884889923420325,162553.26217644426,172054.53694113583,True
73,343.3969947470542,146524.01426602624,0.658673456629466,28,13,4.634822198235766,54.537157444407946,0,0,0,0,False
74,312.54916288479416,147881.22652707165,0.6325817584035258,21,12,2.579773335686526,48.92746530597692,0,0,0,0,False
75,316.34975432379264,143527.56503207798,0.6930414997341957,25,12,2.868631743214214,43.01212010424936,0,0,0,0,False
76,309.8667069446894,132446.3872626011,0.5620354355876684,16,10,4.633836330543495,46.59685853177782,0.5849397674436829,0.0015415574990606461,208313.20021495607,217536.45276935512,True
77,314.50060834306413,142823.93665155405,0.5248009404923666,22,8,3.0513642966217875,42.933162491895914,0,0,0,0,False
78,290.9175394382752,111190.65076838514,0.6816588145548812,27,10,2.365352592416801,50.80965417859947,0,0,0,0,False
79,342.5710704440278,110415.03675087153,0.6276841075068158,25,9,2.4876518008741173,41.24053868685879,0,0,0,0,False
80,315.1123277010061,135632.23072323966,0.35048397866883885,20,11,4.865297670572511,50.350326147222965,0.366579798437967,7.216734303576071e-05,212711.57719061128,222318.15510837577,True
81,342.77000792935866,147559.5646075714,0.5615095552668934,16,12,4.5516142215463224,46.70887759542036,0.5841898704595274,0.007933457875833792,205251.9426745087,208984.89816841774,True
82,308.475580773481,118797.54453599284,0.6098073364631128,27,11,1.9658787161129148,55.55975580111638,0,0,0,0,False
83,346.1222429722397,120679.07819140989,0.46792325913677363,19,9,4.418679186083364,59.396584830251996,0.492978119620118,5.058558608673145e-05,196799.79115835682,200460.4742667571,True
84,320.8195052940847,129097.75864577973,0.4445326682913526,29,10,3.506064701768792,41.65630051477283,0,0,0,0,False
85,293.1476629395435,134169.79728653474,0.5821036389237553,25,6,3.8873955483416287,48.7777964388335,0,0,0,0,False
86,314.88568812722133,103232.84038697886,0.38890860803894955,22,13,4.6540845928368135,44.62869486318761,0,0,0,0,False
87,303.68446261157953,149008.2176935246,0.48353877924789634,16,11,1.7494485509488944,46.142528042557515,0.5031112320264315,0.006164970263345941,101220.08373075136,111850.59744229553,True
88,328.52989290214236,117678.70467921166,0.4065840503204002,25,6,1.5089943559651422,53.96750350660828,0,0,0,0,False
89,334.8766623947959,102289.18303956976,0.5588290447060197,22,10,2.893588069380133,52.83229432082963,0,0,0,0,False
90,323.86867242431754,118612.39412382412,0.49653926191120623,28,6,1.974618451494741,51.70202632731446,0,0,0,0,False
91,290.94306004812205,131291.65000183307,0.6500631467104578,24,13,3.293237361407514,48.353612996568785,0,0,0,0,False
92,304.52251957363796,124487.99237086592,0.3457036225542417,21,13,2.5962468955726283,43.551044642100294,0,0,0,0,False
93,349.2294201640137,100387.98649620177,0.37539141917917157,25,7,4.049180063878524,42.634276815571695,0,0,0,0,False
94,306.9113124197978,102419.73588791025,0.48480991491604514,20,6,1.3905006807087092,56.64231436001367,0.5094359659744853,5.4290753848962234e-06,87149.08812596858,97274.21906168309,True
95,334.17136746270836,137705.67005747638,0.6648930372658363,27,12,2.1246254258256583,56.620333468031596,0,0,0,0,False
96,339.33564896729433,138826.12761465725,0.48374708899899466,26,13,2.712250213361105,56.39770320015886,0,0,0,0,False
97,291.78749990419124,116491.80951094438,0.45451466323044454,19,12,4.237236037352466,42.286769790826284,0.47159766594191227,0.000556497097310894,193091.17160180167,205734.4473620512,True
98,306.88353639493744,102459.78313787251,0.4667727705558582,18,10,2.9308876026662016,51.78925626942062,0.48840660080278103,0.0003564411827436866,143778.61868321075,154009.07516115258,True
99,319.21734173955133,133553.15650992133,0.6702960307013245,15,13,1.5023738534252988,44.760214238732516,0.6914741407360685,0.11960340612935307,93172.98799367344,100318.4076185006,True
100,321.3128540454991,113640.93155802168,0.6865760027161841,25,6,2.2778954678961405,57.09486500156744,0,0,0,0,False
101,303.1544870956686,127021.19947748375,0.5630266924312286,17,6,2.1437041814200297,53.35834331119429,0.5895230953262657,5.4748027023502974e-05,115508.80456668865,125797.64254141138,True
102,319.31811605502855,142946.66173150687,0.36563925685932036,19,10,2.539268042704763,44.37371068834308,0.38031824465308406,0.00012688838763833695,129260.5586760261,138077.94584527955,True
103,345.0209377520755,138713.48597633193,0.4526214591819985,17,11,1.3650798783589861,48.60210931338989,0.47218547106925984,0.0029752287822831978,86675.16520471417,90603.85896985498,True
104,298.60786782142543,122475.96431848644,0.6722241761465146,24,6,4.16017931703405,58.223270348200245,0,0,0,0,False
105,321.8513741657815,133329.33504191745,0.4633470424270699,17,5,3.9198812430229593,45.897874648987965,0.4823043373441593,1.151348828349687e-05,180900.69028778953,188716.65794962316,True
106,349.0895573858359,108179.38532241088,0.5002922220591949,27,8,2.929649530841872,50.87961813132415,0,0,0,0,False
107,335.74081842931685,111250.3675636579,0.4359338313278983,19,8,3.7577369366602147,52.19875014574561,0.45642792613901023,2.3307394466231156e-05,173549.84892762045,179190.40805931,True
108,294.36797756017125,103917.1343088109,0.5874513044368184,16,6,4.573782263090583,49.76143114699688,0.6130424011933304,6.887363205941505e-05,205744.57226921635,217263.2580557436,True
109,326.07181259006944,110258.37587336342,0.4533861423820338,15,10,3.0169495885564572,55.426319557252604,0.47582634281297886,0.003839658773845852,146283.63681783376,153463.82178085775,True
110,313.60461122397976,138784.36403854046,0.4015269825894014,25,8,2.2375330946904444,59.05588626583281,0,0,0,0,False
111,332.5140759108118,120707.05146563562,0.6800791463010888,26,5,2.4841440217873547,58.33866955514488,0,0,0,0,False
112,333.00654231049054,137016.91227524113,0.6598930995234733,29,10,1.5532639698781008,47.42108691057459,0,0,0,0,False
113,304.58875013275156,116036.83810643433,0.48986774023635293,28,8,3.9723087212560086,49.23864082230482,0,0,0,0,False
114,349.1184110566095,111743.13333936647,0.5991701135097016,24,10,3.40730161466107,44.33489480491313,0,0,0,0,False
115,322.5205019129179,137776.6562440454,0.452409579212055,17,5,2.900798156185263,56.952256728428665,0.4756495191233284,1.4560377858256668e-05,141837.0816788041,149614.03218253897,True
116,334.55835236820025,132230.37631087744,0.5169653178936379,18,13,4.310111238986949,49.14875258804161,0.5393275087471188,0.003333935416877432,195367.80336836743,200754.75103900148,True
117,307.90065407020825,131699.26379580222,0.5126338024426985,27,12,3.946848217357057,45.9523157089023,0,0,0,0,False
118,348.1343330123758,127901.94421294463,0.40747461432938414,25,9,3.4797457135394216,40.76620534099052,0,0,0,0,False
119,317.2421208550426,126280.95379393073,0.3609888078149876,16,10,4.388247958700878,48.27956635741385,0.37678948553484476,0.0009358301960048089,195988.32516797446,205179.57846552721,True
120,302.61405079078213,141508.15325916852,0.4950832655814489,21,6,3.0792664505189213,49.633548885429136,0,0,0,0,False
121,335.9084038139174,147026.66428508534,0.40811537640389783,28,10,2.314159162029914,55.30027363850935,0,0,0,0,False
122,331.72582996616,128346.49130262807,0.5081899078972469,21,7,3.9687280183594646,41.813433697960164,0,0,0,0,False
123,317.98306036222874,131351.44568681993,0.4715895240546004,18,11,4.30926333908868,59.771950979116724,0.4969634220994727,0.0005958435259573463,192808.68202308132,201226.6264716807,True
124,342.4574786470721,120027.02556085848,0.5223342726102924,17,12,2.614005269694341,52.878653004328136,0.5466154390567804,0.0051978170733920385,132545.9017184021,136546.44325240277,True
125,344.03614202468793,134877.8782663205,0.31132638205822744,18,12,4.396009730616197,48.40287307316122,0.32510465973000374,0.0007876375047055289,195264.76577567315,200225.60611751667,True
126,298.1656482967125,109933.32585775136,0.6520944826464204,22,7,3.7395082061612133,45.99088291764912,0,0,0,0,False
127,338.4732242453455,121087.00975747238,0.6148872938306931,18,11,4.331609100200745,58.83410693898077,0.646617129943577,0.0008426547763282929,195364.8687615919,199594.17818742958,True
128,320.74334785988634,146321.6702760393,0.6718131559541349,21,11,4.320765301572139,56.602977585681245,0,0,0,0,False
129,325.85272633838025,134486.77317453365,0.33573556176175934,15,7,2.9249466019526382,46.241003648237324,0.34987073053415774,0.00023396222906213015,142679.9492726982,150603.39823522154,True
130,303.00147724121206,106199.40152386806,0.6804331359817305,25,5,3.6413077562074827,48.22470127340732,0,0,0,0,False
131,305.82303488825494,120128.88752353526,0.49705057506818817,26,7,4.4124278519058295,51.74251074078118,0,0,0,0,False
132,298.6206893393242,107705.86571825125,0.6489249576196291,28,7,2.683167693905426,49.772554602715914,0,0,0,0,False
133,336.5960268265881,132946.95092183744,0.4238000512629264,19,7,1.7317453992827656,50.16369373842734,0.4429516314793231,1.8512112289164893e-05,99739.82066642267,105300.78506224779,True
134,312.56632369098617,127494.24068999224,0.37733995252832503,23,11,3.2024095332438014,52.71374171414966,0,0,0,0,False
135,342.16776592806957,114968.74261214952,0.37435235069062334,26,7,3.649177968782448,49.80883444985413,0,0,0,0,False
136,346.53897860457766,136134.36747780215,0.4610394920279623,15,6,3.179133899398205,46.896478155886875,0.48033182259588947,0.0001481773159557898,153495.00145405787,157108.46289775355,True
137,302.72836314693546,146196.57243481703,0.6934996728489531,27,6,1.9059236646524729,49.04000642148214,0,0,0,0,False
138,345.5296117428392,138083.85845867472,0.5848909726003781,25,12,4.908791892820094,43.444688151002,0,0,0,0,False
139,339.14041019394045,124043.47175787918,0.35431945915602625,21,5,1.5512591840432586,50.443825348450076,0,0,0,0,False
140,341.9596662023059,109654.50114585401,0.6232088447123488,19,13,1.8082034812874812,52.751128399010376,0.6516974364859347,0.004124176116490571,103533.46527100843,107111.8015859602,True
141,297.13282939435845,127172.15051697148,0.4797718268024894,21,9,3.976085194922944,54.74680824682405,0,0,0,0,False
142,293.902438851312,107015.3126136916,0.5552582993833627,22,9,1.8042726568563707,48.7463086917596,0,0,0,0,False
143,335.9255064853591,107302.16159513079,0.5371056040069985,16,10,4.250999337770081,55.2220601217135,0.5633510690632065,0.0015958823514484815,192324.30429659013,197379.51134342523,True
144,346.01158282991935,109415.62405889617,0.48650828594070533,16,13,2.3914474593819115,59.08137722352379,0.5109959134885564,0.025177885542518753,123386.62769975055,126959.19614966727,True
145,291.6770789440905,147684.96192287063,0.5385064922021107,27,10,2.776752621538563,42.42997356988631,0,0,0,0,False
146,342.480327294173,114221.52501930154,0.6860245768263324,25,5,3.697472708392678,46.16740824722833,0,0,0,0,False
147,292.2713154463255,101095.247171203,0.4007149843404565,15,10,4.551395538274584,54.24306113060344,0.42033132364259407,0.0023389231069161163,201527.02352231854,214431.94650366253,True
148,344.85261800849605,128144.44356497377,0.4710009735986078,25,8,1.6527976524596144,40.64426784132081,0,0,0,0,False
149,324.4318337943197,141912.98663946195,0.3953212135963584,28,6,4.891999285477683,40.34994029012108,0,0,0,0,False
150,323.8071596602143,143894.6798503687,0.6173224435879726,20,6,4.0707229001306775,57.61024694035737,0.6485206908725966,3.266970120407701e-06,186039.25054557784,192725.32367371864,True
151,337.50323557714484,139359.1511809316,0.43169461694603206,18,7,3.0730171551669576,53.4772182969335,0.45252531714777233,2.7611802592487794e-05,148345.22182496704,153706.13508539676,True
152,342.5401785107597,131412.2214256662,0.31541272052045827,24,13,3.660435300526024,46.85082790798199,0,0,0,0,False
153,291.49459507940617,111735.77534621368,0.5473873554538606,16,9,4.575118163202199,56.7926957797676,0.5749326314517992,0.0006825009938644256,204010.94758068782,216188.1812196347,True
154,342.3373166825153,127189.8527677457,0.6914097718161358,29,11,2.124951436174638,47.990013637923624,0,0,0,0,False
155,304.26974181514026,129219.37567068385,0.6163355856656987,19,12,4.264020670636488,42.090166044405144,0.6387539722036755,0.000826076134457282,195971.3709459753,205795.00585657038,True
156,291.5416983708064,104755.40958988754,0.47108317483320217,17,11,1.7745720334784187,52.36768228897462,0.4930475738625039,0.0026665866780074504,101461.97835802885,114054.99475466998,True
157,334.7586499420613,115236.1566875107,0.40235728867407927,27,10,1.3796110949319045,55.67557377754229,0,0,0,0,False
158,333.34544087825026,148155.76677729742,0.6972471247306604,29,9,4.785519632564571,41.45674765321279,0,0,0,0,False
159,296.11437660383774,121918.94031561128,0.6747991088407473,28,9,1.3989077421047162,46.56168151938668,0,0,0,0,False
160,314.8639083167323,102739.3497472024,0.5554873016797004,16,8,3.670348542999438,44.563834913561024,0.5771681707594627,0.00036842671419259703,172954.45959849714,181409.10070220815,True
161,348.54746128354554,140146.3787880183,0.5324120956793392,16,10,3.9967082082367344,58.537303462176126,0.5600890776313264,0.001678499269962157,182388.7584107421,185272.81939788777,True
162,341.627039750923,135096.01347402722,0.4112640522626715,20,11,1.332308763592824,49.671884311055216,0.4296881757493769,0.00023667686943927728,85106.57903461216,89869.60125030529,True
163,302.0855867238053,101161.3970589884,0.6813366713054428,29,8,2.7642517039207095,47.832620909586964,0,0,0,0,False
164,305.71217566329716,121834.70055975813,0.6316380208012733,20,5,2.785199042588304,58.10335726262271,0.6637670597947947,2.262965262218541e-06,138889.12005087422,148429.02355667483,True
165,300.75032451523396,140180.50944996875,0.3488184475205259,24,5,2.590772980537758,59.78331006770894,0,0,0,0,False
166,320.91605124446676,139854.10182353482,0.4807113029527328,28,12,4.519992010866887,54.165860755250094,0,0,0,0,False
167,317.712319088994,121011.93564599255,0.35834221555000945,27,5,3.590015024654301,45.111632320481164,0,0,0,0,False
168,303.542552833616,144398.67101739824,0.5646702481999937,27,10,1.767281541639918,58.44462546619283,0,0,0,0,False
169,296.4758687093389,130371.95552048367,0.3636400168260519,28,6,1.7033984448980244,54.21056499202665,0,0,0,0,False
170,315.83731892974004,144496.78889315668,0.37369275398496815,21,7,4.658557118322075,40.023537499171915,0,0,0,0,False
171,308.2157020758882,139681.44503192726,0.5250680672916497,29,9,2.2739484723822017,50.07037175294454,0,0,0,0,False
172,299.7230484601154,123105.04006195653,0.39456302207584404,23,13,2.9285690959677977,55.651150917665724,0,0,0,0,False
173,294.64395277097105,116608.34262325166,0.4329034826061526,29,8,2.8979832537220114,45.29967268476627,0,0,0,0,False
174,309.3968458448333,107039.24277056563,0.4977804474764997,17,9,1.5735441458035078,43.62353562871312,0.5169619294548043,0.0006115095379027014,95056.25572153382,104702.46835236266,True
175,348.0258709014477,149349.77194448176,0.5856397547335921,20,6,1.241484330008542,50.710601440511326,0.6116778246871989,7.97445748526484e-06,82658.5424061415,85352.27373557021,True
176,349.0197768901243,111350.61960061784,0.4368846700231606,25,10,4.5051818316629415,46.57980074402226,0,0,0,0,False
177,310.0341600150803,115503.6809669783,0.490126316931111,28,5,4.096678944249652,58.8027202925568,0,0,0,0,False
178,299.3515802365314,100640.03994646703,0.3716164349148617,27,13,3.224621290805569,43.37882444168097,0,0,0,0,False
179,301.68568965687774,117541.69903865864,0.46002055419755816,23,9,2.7057667955244087,43.81189628043283,0,0,0,0,False
180,328.74308690470104,106109.71017401807,0.542582959203729,23,13,1.8473763548876043,59.241200018485394,0,0,0,0,False
181,326.20931648019285,126669.50222777399,0.4174674270489653,25,5,4.666554651696058,42.68360192801099,0,0,0,0,False
182,325.81238767259396,141720.69599983102,0.6031555675301754,28,9,3.5770912538197894,49.97361330331656,0,0,0,0,False
183,316.6911808591654,120605.40706927238,0.4664881171597959,22,7,4.28776476566417,52.54020442533701,0,0,0,0,False
184,332.14096265664574,125468.78621816193,0.5850470097140288,22,7,3.991936349320823,52.07430328756173,0,0,0,0,False
185,329.986840334392,102263.918353625,0.4582277208532536,26,13,3.5158154881998342,51.27378535305623,0,0,0,0,False
186,336.6651173852239,143126.78556719667,0.6695264544022013,23,10,3.7345522907006767,54.827240833062895,0,0,0,0,False
187,322.38264985735805,147757.90533507572,0.6778052430602128,15,6,2.9450940387348434,43.002047359644536,0.7027666717750081,0.0002827966145347335,147075.27180025628,153686.70693042755,True
188,306.37940849949206,108131.08996892365,0.5464864737848835,18,11,4.796724022516553,51.58329304474175,0.5713546859560774,0.0006427323183720909,213153.54684833306,223021.5717878547,True
189,311.30011269610856,101824.13455129655,0.6287467289456325,27,12,3.137429512619466,58.74817212709484,0,0,0,0,False
190,348.23341761390907,106521.8306010889,0.4760960870694966,24,13,2.6723278764466665,51.84910671015055,0,0,0,0,False
191,317.09357529953184,117793.99428660859,0.34274679781940265,25,11,3.618933509188629,54.06044553807206,0,0,0,0,False
192,341.9965101906919,138428.3132674403,0.5713298061758845,26,5,4.591853033368824,48.10781562483822,0,0,0,0,False
193,315.4943545240485,145318.2119029632,0.5437088507673691,25,6,2.2808027864269462,51.32873870145225,0,0,0,0,False
194,326.67334502417384,128437.41939438721,0.691160533897964,29,9,2.344491622263618,43.440255397580934,0,0,0,0,False
195,290.4797591913871,132923.2630420427,0.4166211844088935,24,12,2.76188148910204,41.21030384062309,0,0,0,0,False
196,297.7610843280586,122960.26106702007,0.6904153704746827,22,11,4.991820633887557,41.96310003368215,0,0,0,0,False
197,334.39003694623824,118577.17685465122,0.52930899682194,29,6,3.563568120311496,51.13984902520487,0,0,0,0,False
198,321.8402473090175,118830.66335843377,0.31359707347018195,29,10,1.475762275813986,50.27727232156511,0,0,0,0,False
199,336.70084872400656,115727.33163653701,0.414849796803466,23,6,4.587683443007455,46.02899403144421,0,0,0,0,False
200,290.62750073787424,148500.5420891773,0.4293617784986933,24,11,1.50117104274484,45.26415993836441,0,0,0,0,False
201,334.37839997160944,111725.78422453016,0.33967604087209696,25,11,2.849563806749064,55.61206572642898,0,0,0,0,False
202,330.8121461372024,103667.01618090607,0.5457745678976401,25,12,2.5402322469547065,57.519212832962054,0,0,0,0,False
203,331.54639599528343,147653.4131981918,0.6124654084332888,18,12,2.2803846167955184,57.959233323328256,0.6434619419559525,0.003350042630144307,120292.05741285678,125710.13896028546,True
204,326.9909841122931,114540.29317946245,0.34191865618180617,16,9,3.622327031543848,56.26571222947669,0.3595663640473432,0.00046352158662686606,166565.84090456602,174265.40484310736,True
205,345.4374995133988,139716.49171739432,0.5392099998333151,25,12,4.353930058251827,55.885408413855714,0,0,0,0,False
206,303.0507288586272,125620.99613914602,0.372725096963452,17,6,3.8305079750447018,49.16221002362544,0.389360510345235,1.915769097601317e-05,175750.25597961154,187149.89602128495,True
207,308.1479178660224,111644.40035290006,0.5356509479293005,21,10,4.5796357317645136,53.432850707954294,0,0,0,0,False
208,348.73203902553223,147341.18647953926,0.6094708551688051,22,11,2.412472101082722,41.227772868278116,0,0,0,0,False
209,302.78627329289554,134970.83273595458,0.5735682453176649,21,9,4.789772878013739,47.085949393170516,0,0,0,0,False
210,348.54934964236253,106541.59182472716,0.49388183534537555,29,11,4.566762927035538,49.08661193495135,0,0,0,0,False
211,328.69448400255504,146755.21897490518,0.6414370827823335,17,8,2.354622721516037,44.3237109495625,0.6659677881730901,0.00030064908919449413,124751.86469238545,130490.94135638149,True
212,333.68324886024595,115189.0236954272,0.36886996530769467,19,9,2.3866810129167826,44.45668853100521,0.3837021634085406,5.982863481032766e-05,123715.78221555556,130104.51140872063,True
213,309.5773571944505,118020.8538251658,0.5973127330276775,29,9,4.097378140938048,59.717221188728885,0,0,0,0,False
214,336.3509508104728,120906.14280086246,0.5138425340060326,26,6,1.7195289793993065,46.29406254684237,0,0,0,0,False
215,312.08240991850215,142802.80337931635,0.47692649348521143,24,11,1.5923713711638108,59.10246455758099,0,0,0,0,False
216,329.07414188064007,108289.783870375,0.6605655684269571,26,10,1.3124381485359518,42.615480403708155,0,0,0,0,False
217,315.7942466378116,114842.76569543447,0.5173771077970899,26,11,4.759353011952771,56.36776712995499,0,0,0,0,False
218,331.7757320050873,106019.92186713014,0.5522392140350478,27,10,2.202618976944458,56.28279571817036,0,0,0,0,False
219,334.05047389186285,130952.75191559503,0.6830269011284984,16,9,2.4233354858339506,53.63476183575289,0.7145939814303693,0.0016930251390569922,126365.98769270717,131020.25849323947,True
220,306.22411799841575,104887.56540861423,0.5404792236806927,17,7,3.873130584815957,49.991966013055226,0.5643317130283967,6.817041733781565e-05,179398.11349745927,189321.54392385998,True
221,324.89401828923053,140368.65123197404,0.48447388147845555,28,9,2.914267393888577,45.919589044058284,0,0,0,0,False
222,312.85341546169695,131026.81768544548,0.3717204315270974,18,9,4.690647570896694,56.92188449950755,0.39106599151954585,8.113037998881794e-05,205525.76377085113,215369.42347224668,True
223,345.14229334244897,144093.0268014699,0.47242502403940667,18,10,3.0202383783957503,50.268851897277656,0.4936289247531269,0.00035294052489240205,147316.07392922038,151114.12977300922,True
224,331.9502691278111,104302.62600889629,0.49039256980491225,20,9,4.044959891502396,44.533349795987874,0.5097462410774006,2.4732202056981345e-05,186089.9955933673,192063.5597166442,True
225,299.11457903714887,134706.2550205295,0.6393331131869251,16,12,4.266225226591282,51.81610988542911,0.6676707919588953,0.010121136470526806,194457.76210646867,204979.6523431352,True
226,316.99208727438895,136713.8941708315,0.3473467400760415,16,9,2.304574836313039,40.43125724181559,0.3600269162222839,0.000640925568461408,120918.17079334774,130232.06907484501,True
227,290.74410185312666,119191.45115391593,0.3000082935209065,22,13,3.2980611142632306,40.76200015576039,0,0,0,0,False
228,306.14003661889024,129154.41613942083,0.519024014300566,16,9,4.460876394445013,52.23687684199857,0.5430681821139791,0.0006452623136344673,200356.6465577476,210410.13188328024,True
229,341.3060630100896,144846.86082802498,0.6999990003329901,26,5,2.336089534138507,53.11098392867842,0,0,0,0,False
230,303.75680090097205,144584.4599081838,0.3654516914310957,24,5,4.556639453191265,56.22585591036673,0,0,0,0,False
